date,AEP,FL,MRO,DTE,IP,CNP,NAV,DOW,PEP,CL,UIS,GD,ASA,FDX,PCG,R,CNW,OXY,GLW,SO,ETR,HAL,NOC,AVP,HRS,CSC,IFF,SKY,MDT,EMR,DE,NBL,MAT,JCP,AVT,THC,GRA,LPX,TXI,CI,NVO,NSC,ALK,BDX,ADM,HES,BCR,PPG,GPC,SNE,HST,AFG,RDC,TY,NL,PKD,TSO,GIS,DNB,CP,COO,AFL,ADI,NWL,PNW,AXE,ADX,AIR,ARW,EGN,PNM,NU,BCE,GAS,BK,CB,AEM,BGG,BKH,BEN,BRE,BOH,BMS,D,LNC,NI,TXT,CR,CVS,KMB,GWW,RAD,HAS,CCK,CMS,ABX,HL,JCI,MWV,GAM,CPB,SHW,PH,IR,OKE,FMC,SWK,RRD,SNA,SPW,GCI,TKR,NC,ICB,LUB,PHM,MTS,JHI,MCI,CNA,NEU,UNS,XEL,PCH,BRC,GSK,GGG,TRV,STT,PGR,TSN,NYT,CQB,APC,AEG,CKP,BPL,ARG,ATW,MMT,BHI,GY,MGF,CCC,TEF,NUV,MBI,L,PVH,SCI,DLX,HMC,NKE,UIL,TMO,NFG,AIN,NCA,FLO,ITW,FDO,KEY,EQT,MDU,HOG,EFX,CTL,HE,HP,KSU,CNL,HRC,IRF,FUN,GAB,CBB,FOE,CTB,KF,MFM,DHR,CLF,GMT,KMT,EDE,FSS,ESL,UHT,HXL,DRE,CSL,AVA,HOT,SEE,PHG,ALE,PSA,STI,STR,WTR,TMK,TIF,OGE,TDW,SWX,OLN,TTC,TRN,RYL,PEO,MXF,NX,PBY,SPF,SJI,PNY,TJX,ECL,LNT,UVV,SWZ,HQH,SWN,CSH,JHS,SBR,NPK,UNT,TRP,SYK,OCR,LUK,SXI,RJF,MIN,GIM,AB,PIM,BID,URS,BKT,PNC,MAN,CHE,HAR,EMC,NPI,KMM,ACO,CY,PHI,BPT,PCL,AGN,NPP,KTF,MEN,DDS,MHF,TWN,TCB,CDI,IEX,EAT,HLS,TSS,HNR,PDT,HRL,MCR,LSI,NMA,EMF,HTR,PCP,JEC,MGM,SNV,SUP,NNP,TG,GF,LUX,CEE,UDR,JOF,UNH,NNN,NMO,NE,CHD,FLS,SON,CYN,RPM,ODP,MEI,UFI,BBT,OMC,CMA,ORI,FHN,CFR,PNR,TEX,POT,HNI,COG,MTZ,FST,IVC,CLC,UHS,MTW,TTI,CDE,LH,SWY,CIA,PNK,RTI,VLY,CRK,NQM,CUZ,MCS,DY,NQI,ESV,NQS,AZO,X,HAE,JNY,ANN,NVC,NQU,SFY,MTG,RGS,DV,PLL,KEX,TDS,NIO,NHI,MSF,HNT,NUC,HMN,NR,OI,MYD,BNA,NPF,SGL,SMG,M,NTE,ELY,ORB,PPR,MYN,JOE,TNH,HCN,ROG,PII,HGR,GLT,ENZ,WEN,AN,MYE,NXP,FBP,MHK,MW,RHI,RBC,MYI,HVT,HQL,NCS,BSX,KSS,ALU,NXQ,STE,PX,CHN,GCH,MMU,OHI,LTC,DCO,MTX,RDN,HCC,BKN,ELS,FNB,CHK,ETH,TM,RCL,ATR,JBL,AZN,TWI,SKT,PPS,CPT,AWF,EQR,MAR,BYD,ENI,OMG,LXP,PRE,REG,AEC,HHS,AF,NFX,BDC,SPG,EMN,TV,RMT,IFN,ALB,MAC,AKS,CBR,AEO,VRX,HIW,FR,APF,GEO,EOC,BTO,CLI,RS,HNP,PKX,O,KEP,BMO,MCK,COF,GHI,STM,TEO,SWC,TDF,IIF,TRK,AOI,ABC,APU,AGU,DRI,PT,SSS,SYX,DO,THG,DST,TLK,LXK,EL,SAM,SWM,ITT,MSM,HIG,BCO
534,0,1,2,0,2,0,3,0,4,1,4,4,2,2,0,1,2,2,4,0,0,2,0,2,5,2,0,2,4,4,2,2,4,0,1,4,4,4,0,4,0,4,2,2,4,2,0,4,4,4,2,2,2,4,0,2,2,2,4,2,4,0,4,4,0,0,4,0,0,4,0,2,2,4,2,2,2,4,0,2,0,4,4,0,4,0,2,2,2,0,5,1,0,4,0,2,2,1,4,2,0,0,4,4,0,3,0,4,2,0,4,5,4,4,0,2,2,4,0,2,2,0,0,4,4,2,4,2,2,0,4,2,0,2,4,4,0,0,2,2,2,4,6,7,2,1,4,0,4,4,4,4,2,0,4,0,4,4,4,0,4,2,0,0,0,4,2,0,2,1,0,4,0,4,4,4,4,4,4,0,4,0,4,4,4,4,0,2,0,0,0,0,4,4,0,0,4,2,0,2,4,0,0,2,0,6,0,2,0,2,4,4,2,2,0,0,0,2,0,1,2,0,2,2,4,2,4,2,4,4,0,4,4,4,3,1,0,4,4,4,0,2,4,4,4,0,2,1,2,0,2,2,2,2,4,4,4,2,0,0,4,4,4,1,4,2,2,4,2,6,0,4,4,4,1,4,3,2,0,4,2,4,4,2,4,4,4,4,2,2,4,5,3,4,0,4,0,2,4,4,2,0,2,0,1,4,4,4,2,0,2,4,4,4,4,0,2,8,4,4,7,0,3,2,4,1,2,0,4,2,2,4,0,4,1,0,2,4,2,0,4,2,1,2,2,4,0,4,0,0,0,2,2,5,3,2,1,2,4,0,2,5,1,4,0,2,0,4,2,4,4,4,0,5,0,2,0,2,4,0,2,2,4,0,4,0,4,2,2,4,4,4,2,0,0,4,4,2,4,0,2,4,4,2,0,4,4,4,0,4,5,4,0,4,4,4,0,2,0,0,4,4,2,0,1,4,2,0,0,4,4,4,2,4,4,5,4,0,2,2,4,4,0,4,0,4,4,6,4,4,4,0,4,4,4,0,4,2,4,0,1,4,4,4,2,4,2,4,0,2,4,4,2,2,4,2,2,0,4,0,0
535,0,1,2,0,2,0,0,0,3,3,0,3,2,2,0,0,2,2,3,0,0,2,0,4,0,2,0,4,3,2,3,2,2,3,0,3,5,3,0,0,2,2,4,2,3,2,6,3,3,3,2,3,2,0,0,2,2,2,3,2,3,0,7,3,0,0,0,0,0,3,0,2,2,0,2,2,2,0,2,2,0,3,0,0,2,0,2,2,2,0,3,0,0,2,0,2,2,4,3,2,0,0,3,4,0,8,0,2,2,3,3,3,0,3,0,2,2,3,0,2,2,0,0,3,3,2,0,2,2,6,3,2,0,2,3,3,3,0,2,2,2,3,3,9,2,3,3,8,3,3,3,3,2,0,3,0,3,2,3,3,3,2,0,0,0,3,2,2,2,4,0,3,0,3,2,6,0,3,3,0,0,0,6,3,3,4,0,2,6,0,0,0,3,8,0,0,2,2,0,3,10,0,0,2,0,3,0,3,3,2,3,1,2,2,0,0,3,2,0,2,2,0,2,2,3,2,2,2,6,3,0,3,3,3,3,3,0,3,2,4,0,2,3,3,3,0,2,3,1,0,3,2,2,2,3,3,0,2,0,0,3,3,3,0,2,2,2,3,2,3,0,3,3,3,0,0,4,2,0,3,2,3,3,3,0,3,0,3,3,2,1,0,1,3,3,0,0,2,3,3,2,0,2,0,4,3,3,3,2,0,2,3,3,8,6,0,2,11,4,12,3,0,3,2,3,0,2,0,2,2,2,3,0,3,0,0,4,3,2,0,3,1,1,2,2,3,6,3,0,0,0,2,2,13,3,3,0,2,4,0,4,6,3,3,0,2,2,3,2,3,0,3,0,3,0,2,0,2,3,6,2,2,3,0,3,0,3,6,3,3,14,3,3,0,3,3,15,3,3,0,2,16,0,2,0,3,3,3,1,2,3,3,0,3,3,3,0,3,0,0,3,0,2,0,3,2,2,3,0,3,3,2,2,3,0,0,3,0,2,1,3,3,3,3,0,3,0,6,3,3,3,0,3,3,3,3,3,2,3,2,1,3,3,3,2,3,2,17,0,2,4,0,3,2,3,2,2,0,3,0,0
536,0,1,2,0,2,0,1,0,2,2,0,2,2,1,0,1,1,1,3,0,0,2,0,1,0,2,0,1,1,2,1,2,2,1,0,1,4,5,1,0,0,2,1,2,6,2,7,8,0,2,2,2,2,0,0,2,2,2,2,2,0,1,9,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,0,1,0,10,0,0,2,0,11,2,2,0,12,1,0,2,0,2,2,1,2,2,0,0,13,1,0,14,0,2,2,1,0,15,0,0,0,2,2,0,0,2,2,0,0,2,1,2,0,2,0,0,0,2,0,2,16,2,17,0,2,2,2,0,18,19,2,1,0,0,20,2,2,21,1,0,0,1,1,2,2,0,1,2,0,0,0,0,2,0,2,1,0,2,0,22,0,23,0,24,25,0,1,0,0,0,0,1,0,2,0,1,0,0,2,26,1,0,2,2,1,2,27,0,0,2,0,28,0,16,1,2,0,29,1,2,0,0,0,2,0,1,2,0,2,2,30,2,2,2,16,1,1,1,16,0,31,0,1,2,2,1,0,2,32,2,0,0,2,0,1,0,2,2,1,2,2,33,0,2,0,0,34,0,35,0,2,2,2,1,1,2,1,1,2,2,1,0,1,2,0,1,1,2,0,2,1,36,0,0,2,2,37,0,1,1,0,0,0,2,1,2,2,0,2,0,0,1,2,38,2,0,1,2,39,0,0,0,2,40,41,42,43,0,44,2,2,1,2,0,2,2,2,45,1,5,1,1,1,2,2,0,2,1,1,2,2,2,0,16,0,1,1,2,2,46,1,1,1,2,1,0,1,47,48,0,0,2,2,0,2,0,49,50,0,0,0,2,0,2,0,0,2,2,1,0,16,0,1,51,52,53,38,16,2,0,0,54,55,56,2,0,1,57,0,2,0,0,1,58,1,2,2,0,0,1,59,60,0,2,0,0,61,0,1,0,1,2,2,0,0,2,62,2,2,63,1,0,2,1,64,1,1,49,0,2,1,65,0,66,0,1,1,0,2,2,0,0,2,2,67,2,68,15,1,69,2,70,2,71,0,2,1,0,2,2,72,1,2,0,1,0,0
537,0,1,2,0,2,0,1,0,3,2,0,2,2,1,0,1,1,1,4,0,0,2,0,2,0,2,0,1,1,2,1,2,2,1,0,1,5,1,1,0,0,2,1,2,6,2,7,8,0,2,2,9,2,0,0,2,2,2,2,2,0,0,10,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,0,1,0,11,0,0,2,0,12,2,2,0,13,1,0,2,0,2,2,1,2,2,0,0,14,1,0,15,0,2,2,1,0,7,0,1,0,0,2,0,0,2,2,0,0,2,0,2,0,2,0,0,0,2,0,2,0,2,16,0,2,2,2,0,17,18,2,2,0,0,19,2,2,2,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,2,1,0,2,0,20,0,21,0,22,23,0,1,1,0,0,0,1,0,2,0,1,0,0,2,24,1,0,25,2,1,2,26,0,0,2,0,27,0,0,1,2,0,28,1,2,0,0,1,2,0,2,2,1,2,1,29,2,2,2,2,1,1,1,3,0,30,1,1,1,31,1,0,2,32,2,0,0,2,0,1,0,2,2,1,2,3,0,33,2,0,0,34,1,2,1,1,2,2,1,1,2,1,2,2,2,0,0,1,2,0,31,1,2,0,2,1,35,0,0,2,2,1,0,1,2,0,0,0,2,36,2,2,0,2,0,0,0,2,37,2,0,1,2,38,0,0,0,2,39,1,40,41,0,42,2,2,1,2,0,2,2,2,43,1,44,1,1,1,2,2,0,1,1,1,1,2,2,45,0,0,1,1,2,2,46,1,2,1,2,1,0,1,47,48,0,0,2,2,0,2,0,24,49,1,0,0,2,0,2,0,0,2,0,2,0,50,0,1,2,3,51,2,0,2,0,0,3,52,53,2,0,2,54,0,2,0,1,1,55,1,2,2,0,0,1,56,57,0,2,0,0,58,0,1,0,1,2,2,0,0,2,59,2,2,60,1,0,2,1,2,1,1,61,0,1,1,2,0,2,0,1,1,1,2,2,0,62,2,0,63,0,1,34,1,64,2,65,2,66,0,2,1,0,2,2,30,1,2,0,1,0,0
538,0,1,2,0,2,0,1,0,3,2,0,2,2,1,0,1,1,1,4,0,0,2,0,1,0,2,0,1,1,2,1,2,2,1,0,1,5,6,1,0,0,2,1,2,7,2,0,8,0,2,2,9,2,0,0,2,2,2,2,2,0,0,10,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,0,1,0,11,0,0,2,0,12,2,1,0,0,1,13,2,0,2,2,1,2,2,0,0,14,1,0,15,0,2,2,1,16,3,0,1,0,0,2,0,0,2,2,0,0,2,1,2,0,2,0,0,0,2,0,2,3,2,0,0,2,2,2,0,16,17,2,1,0,0,18,2,2,2,1,0,0,1,2,2,2,0,1,2,0,0,0,0,1,0,2,1,0,2,0,19,0,20,0,21,22,0,1,1,0,0,3,1,0,2,0,1,0,0,1,23,1,0,2,2,1,2,24,0,0,2,0,25,0,0,1,2,0,26,1,2,0,0,1,2,0,2,2,1,2,2,27,2,2,2,3,1,1,1,3,0,28,1,1,1,2,1,0,2,29,2,0,0,2,0,1,0,2,2,1,2,22,0,30,2,0,0,25,1,2,1,1,2,2,1,1,2,1,2,2,2,0,0,2,2,0,31,1,2,0,2,1,32,0,0,2,2,1,0,1,2,0,0,0,2,33,2,2,0,2,0,0,0,2,34,2,0,1,2,1,0,0,0,2,35,36,37,1,0,38,2,2,1,2,0,2,2,2,39,1,0,1,1,1,2,2,0,1,1,1,1,2,2,0,3,0,1,1,2,2,40,1,1,1,2,1,0,1,41,42,13,0,2,2,0,2,0,0,30,0,2,0,2,1,2,0,0,2,2,2,0,43,0,1,2,3,44,2,0,2,0,0,0,45,46,2,0,1,47,0,2,0,1,1,43,1,2,15,0,0,1,48,49,0,2,0,0,50,0,1,0,1,2,2,0,0,2,51,2,2,52,1,0,2,1,2,1,2,53,0,1,1,2,0,2,0,1,1,1,2,2,0,54,2,0,55,0,31,20,1,56,2,57,2,58,0,2,1,0,2,2,59,1,2,0,1,0,0
539,0,1,2,0,2,0,1,0,3,4,0,2,2,1,0,1,1,1,5,0,0,2,0,1,0,2,0,1,1,2,1,2,2,1,0,1,6,1,1,0,0,2,1,2,7,2,0,8,0,2,2,9,2,0,0,2,2,2,2,2,0,1,10,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,0,1,0,11,0,0,2,0,12,2,1,0,0,1,13,2,0,2,2,1,2,2,0,0,14,1,0,15,0,2,2,1,16,16,0,1,0,0,2,0,0,2,2,0,0,2,1,2,0,2,0,0,0,2,0,2,3,2,0,0,2,2,2,0,17,18,2,1,0,2,19,2,2,2,1,0,0,1,2,2,2,0,1,2,0,0,0,0,1,0,2,1,0,2,0,20,0,0,0,21,22,0,1,1,0,0,0,1,0,2,0,1,0,0,2,23,1,0,15,2,1,2,24,0,0,2,0,25,0,0,1,2,0,21,1,2,0,0,26,2,0,2,2,1,2,2,27,2,0,2,2,1,1,1,3,0,28,1,1,1,2,1,0,2,29,2,0,0,2,0,1,0,2,2,1,2,30,17,26,2,0,0,3,1,2,1,1,2,2,1,1,2,1,2,2,2,0,0,2,2,0,31,1,2,0,2,1,32,0,0,2,2,1,0,1,2,0,0,0,2,33,2,2,0,2,0,0,0,2,34,2,0,1,2,1,0,0,0,2,35,36,37,1,0,38,2,2,1,2,0,2,2,2,39,1,0,1,1,1,2,2,0,1,1,1,1,2,2,0,3,0,1,1,2,2,40,1,1,1,2,1,0,1,41,42,13,0,2,2,0,2,0,0,43,0,2,0,2,1,2,0,0,2,2,2,0,44,0,1,2,3,45,2,0,2,0,0,3,46,47,2,0,1,48,0,2,0,1,1,49,1,2,2,0,0,1,50,51,0,2,0,0,38,0,2,0,1,2,2,0,0,2,52,2,2,53,1,0,2,1,2,1,2,54,0,1,1,2,0,2,0,1,1,1,2,2,0,55,2,0,56,0,1,30,1,57,2,58,2,59,0,2,1,0,2,2,60,1,2,0,1,0,0
540,0,1,2,0,1,0,1,0,3,2,0,2,2,1,0,2,1,1,4,0,0,2,0,2,0,2,0,1,1,2,1,2,2,1,0,0,5,1,1,0,0,2,1,2,6,2,7,8,0,2,2,9,2,0,0,2,2,2,2,2,0,0,10,0,0,0,0,0,0,1,0,2,2,0,2,2,2,0,1,1,0,11,0,0,2,0,12,2,2,13,14,1,15,2,0,2,2,1,1,2,0,0,16,1,0,17,0,2,2,0,0,2,0,1,0,2,2,0,1,2,2,0,0,1,1,2,0,2,2,0,0,2,0,2,18,2,19,0,2,2,2,0,0,20,2,2,0,2,21,2,2,2,2,0,0,1,2,2,2,0,1,2,0,0,0,3,2,0,2,1,0,1,0,22,0,23,0,0,24,0,1,1,0,0,0,1,0,2,0,1,0,0,2,0,0,0,18,2,1,2,25,0,0,2,0,24,0,0,1,2,1,0,1,2,0,0,26,2,0,1,2,0,2,1,27,2,2,2,3,1,1,1,3,0,28,1,2,1,2,1,0,2,29,2,0,0,2,30,1,0,2,2,1,2,3,0,30,2,0,0,3,1,1,1,1,2,2,1,1,0,1,2,2,2,0,0,2,2,0,2,1,2,0,2,1,31,0,0,2,2,1,0,0,2,0,0,0,2,32,2,2,0,2,0,0,0,2,33,2,0,1,2,34,0,0,0,2,35,36,37,1,0,38,2,2,39,2,0,2,2,2,40,1,41,0,1,2,0,2,0,1,1,1,1,2,2,0,2,0,1,1,2,2,42,1,2,1,43,2,0,1,44,45,40,0,2,2,2,2,0,46,47,0,2,0,2,1,2,0,0,2,0,2,0,48,0,1,2,0,8,2,0,2,0,0,3,49,50,39,0,2,51,0,2,0,1,1,52,1,2,2,0,14,1,53,54,55,2,0,0,56,0,0,0,1,2,2,0,0,2,15,2,2,57,1,0,1,1,2,1,2,58,0,1,1,2,0,2,0,2,1,0,2,2,0,59,2,2,0,0,1,3,1,13,2,60,2,61,0,2,1,0,2,2,0,2,2,3,1,0,0
541,0,1,2,0,1,0,1,0,2,2,0,1,2,1,0,2,1,1,3,0,0,2,0,2,0,2,0,1,1,2,1,2,2,0,0,0,0,1,1,0,0,2,1,2,4,2,5,6,0,2,2,7,2,0,0,2,2,2,2,2,0,0,8,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,1,1,0,9,0,0,2,0,10,2,2,11,0,1,0,2,0,2,2,1,1,2,0,0,0,1,0,12,0,2,2,0,13,14,0,1,0,2,2,0,1,2,2,0,0,1,0,2,0,2,0,0,0,2,0,2,15,2,16,0,2,2,2,0,0,17,2,2,18,2,19,2,2,2,2,0,0,0,2,2,2,0,1,2,0,0,0,2,2,0,2,1,0,1,0,20,0,21,0,0,2,0,1,0,0,22,0,1,0,2,0,1,0,0,2,23,0,0,24,2,1,2,25,0,0,2,0,0,0,12,1,2,1,0,2,2,0,0,26,2,0,2,2,0,2,1,27,2,2,2,2,0,2,1,2,0,28,0,2,1,1,1,0,2,29,2,0,0,2,30,1,0,2,2,1,2,2,0,31,2,0,0,0,1,1,0,1,2,2,1,0,2,0,1,2,2,0,0,2,2,0,32,1,2,0,2,1,33,0,0,2,2,1,0,0,2,0,0,0,2,34,2,2,0,2,0,0,0,2,35,2,0,2,2,36,12,0,0,2,37,38,26,1,0,39,2,2,14,2,0,2,2,2,0,1,0,1,1,2,12,2,0,1,1,1,2,2,2,0,2,0,1,0,2,2,40,1,2,1,41,2,0,2,1,42,43,0,2,2,12,2,0,44,45,0,2,0,2,1,2,0,46,2,2,2,0,18,45,1,41,0,47,2,0,2,0,0,0,48,31,1,0,2,49,0,2,0,1,1,50,1,2,51,12,24,1,52,53,54,2,0,0,55,0,0,56,1,1,2,0,0,2,57,2,2,58,1,0,2,1,2,1,2,59,0,1,0,2,0,2,0,2,1,1,1,1,12,60,2,2,61,0,2,12,1,0,2,62,2,63,0,2,1,0,2,2,0,2,2,12,1,0,0
542,0,1,2,0,1,0,1,0,3,2,0,2,2,1,0,2,1,1,4,0,0,2,0,2,0,2,0,1,1,2,1,2,2,0,0,0,0,1,1,0,0,2,1,2,5,2,6,7,0,2,2,8,2,0,0,2,2,2,2,2,0,0,9,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,1,1,0,10,0,0,2,0,11,2,2,12,0,1,13,2,0,2,2,1,1,2,0,0,0,1,0,14,0,2,2,0,15,16,0,1,0,2,2,0,1,2,2,0,0,1,0,2,0,2,0,0,0,2,0,2,16,2,17,0,2,2,2,0,0,18,2,2,19,2,20,2,2,2,2,0,0,0,2,2,2,0,1,2,0,0,0,3,2,0,2,1,0,1,0,21,0,22,0,0,3,0,1,0,0,23,15,1,0,2,0,1,0,0,2,24,0,0,7,2,1,2,25,0,0,2,0,0,0,0,1,2,26,0,2,2,0,0,27,2,0,2,2,0,2,1,28,2,2,2,2,0,2,1,2,0,29,0,2,1,1,1,0,2,30,2,0,0,2,31,1,0,2,2,1,2,3,0,32,2,0,0,0,1,1,0,1,2,2,1,0,2,0,1,2,33,0,0,1,2,0,34,1,2,0,2,1,35,0,0,2,2,1,0,0,2,0,0,0,2,36,2,2,0,2,0,0,0,2,14,2,0,2,2,37,23,0,0,2,34,38,0,1,0,0,2,2,33,2,0,2,2,2,27,1,0,0,1,2,0,2,0,1,1,1,1,2,2,0,2,0,1,0,2,2,39,1,2,1,3,2,0,1,1,40,41,0,2,2,3,2,0,42,0,0,2,0,2,1,2,13,43,2,2,2,0,0,30,1,2,0,44,2,0,2,0,0,0,45,46,2,0,2,47,0,2,0,2,1,48,1,1,49,9,0,0,50,51,52,2,0,0,53,0,0,1,2,1,2,0,0,2,54,2,2,55,1,0,2,1,2,1,2,56,0,1,0,3,0,2,0,2,1,0,1,1,3,57,2,2,58,0,2,0,1,0,2,59,2,60,0,2,1,0,2,2,46,2,2,3,1,0,0
543,0,1,2,0,1,0,1,0,2,2,0,2,2,1,0,1,1,1,3,0,0,2,0,2,0,2,0,1,1,2,1,2,2,0,0,0,0,1,1,0,0,2,1,2,4,2,5,6,0,2,2,7,2,0,0,2,2,2,1,2,0,0,8,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,1,1,0,9,0,0,2,0,10,2,2,0,0,1,11,2,0,2,2,1,1,2,0,0,0,1,0,12,0,2,2,0,13,14,15,1,0,2,2,0,1,2,2,0,0,1,0,2,0,2,2,0,0,2,0,2,16,2,17,0,2,2,2,0,0,18,2,2,0,2,19,2,2,2,2,0,0,0,2,2,2,0,1,2,0,0,0,20,2,0,2,1,0,1,0,21,2,22,0,0,2,0,1,1,0,6,0,1,0,2,0,1,0,0,2,23,0,0,16,2,1,2,24,0,0,2,0,0,0,0,1,2,1,0,2,2,0,0,0,2,0,2,2,0,2,1,25,2,2,2,2,0,2,1,2,0,26,0,2,1,1,1,0,2,27,2,0,0,2,1,1,0,2,2,1,2,2,0,0,2,0,0,20,1,1,0,1,2,2,1,0,2,0,1,2,2,0,0,2,2,0,1,1,2,0,2,1,28,0,0,2,2,29,0,0,1,0,0,0,2,30,31,2,0,2,0,0,0,2,14,2,0,2,2,32,0,0,0,2,33,7,0,1,0,34,2,2,2,2,0,2,2,2,35,1,0,0,1,2,2,2,0,1,1,1,1,2,2,0,2,0,1,0,2,2,36,1,2,1,12,2,0,1,29,37,38,0,2,2,0,2,0,39,0,0,2,0,2,0,2,0,40,2,2,2,0,27,0,1,41,0,42,2,0,2,0,0,0,43,44,2,0,2,45,0,2,0,1,1,46,1,1,31,41,3,1,47,48,49,2,0,0,50,0,0,1,2,1,2,0,0,2,51,2,2,52,1,0,2,1,2,1,2,53,0,1,0,2,0,2,0,2,1,0,1,1,0,54,2,2,15,0,2,20,1,55,2,0,2,56,0,2,2,0,2,2,44,2,0,20,1,0,0
544,0,1,2,0,2,0,2,0,3,2,0,2,3,2,0,3,3,2,3,0,0,2,0,3,0,3,0,2,3,2,2,2,2,0,0,0,0,1,2,0,0,2,3,2,3,2,3,0,0,3,2,0,2,0,0,2,2,3,2,2,4,3,5,0,0,0,0,0,0,0,0,2,2,0,2,2,3,0,6,2,0,3,0,0,2,0,3,2,3,3,0,0,0,2,0,3,3,0,3,2,0,0,0,2,0,5,0,2,2,3,3,2,0,3,0,0,2,3,0,2,2,0,0,3,3,3,0,2,0,0,0,3,3,2,3,2,3,0,2,3,2,6,3,3,2,3,3,3,7,3,2,3,2,0,0,0,2,3,2,0,3,2,0,0,0,5,2,0,2,0,0,3,0,8,2,9,0,0,3,0,3,0,0,5,3,2,0,2,0,2,0,0,2,10,3,0,2,2,2,2,11,0,0,2,3,5,0,3,3,2,3,0,2,2,0,0,3,2,0,2,2,0,2,1,3,2,2,2,2,0,3,2,2,3,3,0,3,3,2,2,3,2,0,2,0,0,3,3,2,0,3,2,3,5,3,3,0,3,3,0,3,3,2,0,2,2,2,1,0,3,0,3,3,3,3,0,2,2,0,3,2,2,0,2,1,3,0,3,3,2,3,0,0,3,0,0,0,2,3,2,2,0,2,0,0,0,2,3,2,0,2,2,3,4,0,0,3,2,3,3,6,0,3,2,3,12,2,0,3,2,3,0,3,0,0,2,3,3,2,0,2,2,1,2,2,3,0,12,0,1,0,2,2,13,3,3,3,3,2,0,3,3,3,3,0,3,2,0,2,3,3,0,0,2,3,3,0,3,1,3,2,3,3,0,3,0,3,3,3,0,3,3,3,0,3,0,3,10,2,3,3,14,0,2,0,3,2,6,3,2,3,2,5,3,7,4,3,2,0,0,15,0,0,3,3,2,2,3,0,2,3,2,3,3,0,0,3,0,2,2,2,3,0,3,0,3,3,3,3,2,3,3,3,1,0,3,2,0,3,3,3,3,3,3,2,3,2,3,0,2,2,0,3,2,0,2,0,5,3,0,0
545,0,1,2,0,2,0,2,0,3,2,0,2,3,2,0,3,3,2,3,0,0,2,0,3,0,3,0,2,3,2,2,2,2,0,0,0,0,1,2,0,0,2,3,2,3,2,3,4,0,3,2,0,2,0,0,2,2,3,2,2,4,3,5,0,0,0,0,0,0,3,0,2,2,0,2,2,3,0,6,2,0,3,0,0,2,0,3,2,3,3,0,0,0,2,0,3,3,0,3,2,0,0,0,2,0,7,3,2,2,3,3,7,0,3,0,0,2,3,0,2,2,0,0,2,3,3,7,2,0,0,0,7,3,2,3,2,3,0,2,3,2,6,3,3,2,3,3,3,3,3,2,3,2,0,0,0,2,3,2,0,3,2,0,0,0,7,2,0,2,0,0,3,0,8,2,9,0,0,3,0,3,0,0,3,3,2,0,7,0,2,0,0,2,10,3,0,2,2,2,2,11,0,0,2,3,7,0,3,3,2,3,0,2,2,0,0,3,2,0,2,2,0,2,1,3,2,2,2,2,0,3,2,2,3,3,0,3,3,2,2,3,2,0,2,0,0,3,3,2,0,3,2,2,7,3,3,0,3,3,0,3,3,2,0,2,2,2,1,0,3,0,3,3,3,3,0,2,2,0,3,2,2,0,2,0,3,0,3,3,2,3,0,0,3,0,0,0,2,3,2,2,0,2,0,0,0,2,3,2,0,2,2,3,0,0,0,3,2,3,3,6,0,3,2,3,12,2,0,3,2,3,13,3,0,0,2,3,3,2,0,2,2,2,2,2,3,0,2,0,1,0,2,2,11,3,3,3,3,2,0,3,3,3,3,0,3,2,4,2,3,3,0,0,2,3,3,0,3,0,3,2,3,3,0,3,0,3,3,3,14,3,3,3,0,3,0,3,0,2,0,3,13,0,2,0,3,2,6,3,2,3,2,0,3,3,4,3,2,0,0,15,0,0,3,3,2,2,0,0,2,3,2,7,3,0,0,3,0,2,2,1,3,0,3,0,3,3,3,3,2,3,3,3,1,0,3,2,0,3,3,3,3,3,3,2,3,2,3,0,2,2,0,3,2,0,2,2,7,3,0,0
